sku,description,offer,image,title,old_price,retailer_sku_code,urls,price,categories,out_of_stock
prod-data-id2091,"Nestlé<br/>
Low Fat Yoghut to Drink<br/>
Strawberry flavour<br/>
<span style=""color: grey;"">700G</span>
",2 for $4.55,https://a4ucontent.blob.core.windows.net/images/0048467_0.png,Nestle L/F Yog Drink Straw 700G,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.00,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id2198,"Nestlé<br />
Yoghurt to Drink<br />
Mix Berries flavour<br/>
<span style=""color: grey"">700G</span>",2 for $4.55,https://a4ucontent.blob.core.windows.net/images/0043985_0.png,Nestle Yog Drink Mix Berries 700G,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.00,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id2189,"Nestlé Bliss<br/>
Yoghurt Peach Mango<br/>
<span style=""color: grey"">700G</span>",2 for $4.55,https://a4ucontent.blob.core.windows.net/images/0048137_0.png,Nestle Bls Yog Peach/Mango 700G,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.00,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id85882,"F&N Magnolia<br/>
Yoghurt Smoothie<br/>
Mixed Berries with Nata De Cocco Bits<br/>
<span style= ""color: grey"">800ml</span>",2 for $5.35,https://a4ucontent.blob.core.windows.net/images/0048134_0.png,Magnolia Yog.Dnk Mixed Berries 800G,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$2.95,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id85600,"F&N Magnolia<br/>
Yoghurt Smoothie<br/>
Strawberry with Nata De Coco Bits<br/>
<span style= ""color: grey"">800ml</span>",2 for $5.35,https://a4ucontent.blob.core.windows.net/images/0048503_0.png,Magnolia Yog.Dnk Straw 800G,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$2.95,"[u'Beverages', u'Chilled Beverages']",True
prod-data-id85601,"F&N Magnolia<br/>
Yoghurt Smoothie<br/>
Mango with Orange Sacs<br/>
<span style= ""color: grey"">800ml</span>",2 for $5.35,https://a4ucontent.blob.core.windows.net/images/0048504_0.png,Magnolia Yog.Dnk Mango 800G,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$2.95,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id85262,"Valley Fresh <br/>
Carrot <br/>
<span style =""color:grey""> 2L </span>",,https://a4ucontent.blob.core.windows.net/images/0003467_0.png,Valley Fresh Carrot 2L,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.20,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id84619,"Valley Fresh<br/>
Calamansi Juice<br/>
<span style=""color: grey;"">2L</span>",,https://a4ucontent.blob.core.windows.net/images/0003427_0.png,Valley Fresh Calamansi 2L,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.20,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id84616,"Valley Fresh <br/>
Orange Juice <br/>
<span style=""color:gray""> 2L </span>",,https://a4ucontent.blob.core.windows.net/images/0003426_0.png,Valley Fresh Orange Juice 2L,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.20,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id84659,"Valley Fresh <br/>
Fresh Apple Juice <br/>
<span style=""color:gray""> 2L </span>",,https://a4ucontent.blob.core.windows.net/images/0003429_0.png,Valley Fresh Apple Juice 2L,,,https://allforyou.sg/chilled-beverages?pagenumber=3,$3.20,"[u'Beverages', u'Chilled Beverages']",False
prod-data-id52594,"Starbucks <br/>
Vanilla Frappuccino <br/>
<span style= ""color: gray"">281ML</span>",2 for $5.00,https://a4ucontent.blob.core.windows.net/images/0042345_0.png,Starbucks Vanilla Frappuccino 281ML,$2.85,,https://allforyou.sg/coffee?pagenumber=4,$2.60,"[u'Beverages', u'Coffee']",True
prod-data-id52596,"Starbucks <br/>
Coffee Frappuccino <br/>
<span style= ""color: gray"">281ML</span>",2 for $5.00,https://a4ucontent.blob.core.windows.net/images/0019903_0.png,Starbucks Coffee Frappuccino 281ML,$2.85,,https://allforyou.sg/coffee?pagenumber=4,$2.60,"[u'Beverages', u'Coffee']",False
prod-data-id52593,"Starbucks <br/>
Mocha Frappuccino <br/>
<span style= ""color: gray"">281ML</span>",2 for $5.00,https://a4ucontent.blob.core.windows.net/images/0019901_0.png,Starbucks Mocha Frappuccino 281ML,$2.85,,https://allforyou.sg/coffee?pagenumber=4,$2.60,"[u'Beverages', u'Coffee']",True
prod-data-id122124,"Juz-Plus<br/>
New Zealand Kiwi Fruit Drink <br/>
<span style=""color:gray"">300ML</span>",24 for $16.00,https://a4ucontent.blob.core.windows.net/images/0051653_0.png,Juz-Plus N/Zealand Kiwi 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.75,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id122125,"Juz-Plus <br/>
New Zealand Kiwi Orange <br/>
<span style = ""color: gray""> 300 ml</span></style>",24 for $16.00,https://a4ucontent.blob.core.windows.net/images/0046585_0.png,Juz-Plus N/Zealand Kiwi Orange 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.75,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id116179,"Nestle Milo RTD Hi-Cal<br/>
<span style=""color: grey;"">5+1X240ML</span>",,https://a4ucontent.blob.core.windows.net/images/0051352_0.png,Nestle Milo RTD Hi-Cal 5+1X240ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$5.15,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id124588,"Owl <br/>
Bird Nest Drink With Jelly Bites <br/>
<span style=""color:gray"">300ml</span>",24 for $13.20,https://a4ucontent.blob.core.windows.net/images/0051397_0.png,Owl Bird Nest Drink W Jelly Bites 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.85,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id123018,"Top Taste <br/>
Luo Han Guo Tea <br/>
<span style=""color:gray"">240ml</span>
",,https://a4ucontent.blob.core.windows.net/images/0051418_0.png,Top Taste Luo Han Guo Tea 240ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$1.40,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id124684,"Wang Lao Ji <br/>
Herbal Tea <br/>
<span style=""color:gray"">310ml</span>
",3 for $2.95,https://a4ucontent.blob.core.windows.net/images/0051419_0.png,Wang Lao Ji Herbal Tea 310ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$1.20,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id53022,"Yeo's <br/>
Coconut Juice <br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $16.20,https://a4ucontent.blob.core.windows.net/images/0046417_0.png,YEO'S Coconut Juice 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.80,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id55799,"Heaven & Earth <br/>
Ayataka Japanese Green Tea- No Sugar <br/>
<span style= ""color: gray"">315 ml</span></style>",24 for $11.60,https://a4ucontent.blob.core.windows.net/images/0046546_0.png,H&E Ayataka Jpn G/Tea No Sugar 315ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49847,"Heaven & Earth <br/>
Jasmine Green Tea <br/>
<span style= ""color: gray"">315 ml</span>",24 for $11.60,https://a4ucontent.blob.core.windows.net/images/0046311_0.png,H&E Jasmine Green Tea 315ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id51952,"Heaven & Earth <br/>
Ice Passionfruit Tea <br/>
<span style= ""color: gray""> 1.5 L </span></style>",24 for $11.60,https://a4ucontent.blob.core.windows.net/images/0046401_0.png,H&E Ice Passionfruit Tea 315ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id52017,"Heaven & Earth <br/>
Ice Lemon Tea <br/>
<span style= ""color: gray"">315 ml</span></style>",24 for $11.60,https://a4ucontent.blob.core.windows.net/images/0046402_0.png,H&E Ice Lemon Tea 315ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49910,"HSC <br/>
Grass Power Drink <br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $15.20,https://a4ucontent.blob.core.windows.net/images/0046343_0.png,Hsc Grass Power 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.75,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49840,"Ice Cool <br/>
Bird's Nest Drink <br/>
<span style= ""color: gray"">300 ml</span>",3 for $1.75,https://a4ucontent.blob.core.windows.net/images/0046315_0.png,Ice Cool BIRD'S Nest Drink 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.75,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49884,"Ice Cool <br/>
Herbal Tea <br/>
<span style= ""color: gray"">300 ml</span></style>",3 for $1.35,https://a4ucontent.blob.core.windows.net/images/0046335_0.png,Ice Cool Herbal Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.60,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id51407,"Jia Jia <br/>
O'Cha Jasmine Green Tea <br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $13.80,https://a4ucontent.blob.core.windows.net/images/0046172_0.png,JJ O'CHA Jasmine Green Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",True
prod-data-id51409,"Jia Jia <br/>
Bandung- Rose Syrup Milk Drink <br/>
<span style= ""color: gray"">300 ml</span></style>",6 for $3.70,https://a4ucontent.blob.core.windows.net/images/0046394_0.png,JJ Bandung 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id50731,"Jia Jia <br/>
Liang Teh Original <br/>
<span style= ""color: gray"">300 ml</span></style>",6 for $3.70,https://a4ucontent.blob.core.windows.net/images/0046376_0.png,JJ Liangteh Original 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id51020,"Jia Jia <br/>
Liang Teh- Less Sugar <br/>
<span style= ""color: gray"">300ML</span>",6 for $3.70,https://a4ucontent.blob.core.windows.net/images/0046169_0.png,JJ Liangteh Less Sugar 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id52090,"Jia Jia <br/>
Sugar Free Herbal Tea <br/>
<span style= ""color: gray"">300 ml</span></style>",6 for $3.70,https://a4ucontent.blob.core.windows.net/images/0046398_0.png,JJ Liangteh Sugar Free 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id52400,"Yeo's Justea <br/>
Green Tea with Aloe Vera and White Grape <br/>
<span style= ""color: gray""> 300 ml</span></style>",4 for $1.95,https://a4ucontent.blob.core.windows.net/images/0046411_0.png,Justea G/Tea+A/V+W/Grape 300ML,$0.70,,https://allforyou.sg/can-drinks?pagenumber=1,$0.60,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id120905,"MTR <br/>
Badam Milk (Almond Milk Drink) <br/>
<span style= ""color: gray"">180ML</span>",6 for $6.25,https://a4ucontent.blob.core.windows.net/images/0044426_0.png,Mtr Badam Milk(Almond DRINK)180ML,$1.25,,https://allforyou.sg/can-drinks?pagenumber=1,$1.10,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49878,"Pokka<br/>
Green Tea<br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $11.00,https://a4ucontent.blob.core.windows.net/images/0046321_0.png,Pokka Green Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id120209,"Pokka<br/>
Honey Lemon Juice<br/>
<span style= ""color: gray"">300 ml</span></style>",3 for $2.10,https://a4ucontent.blob.core.windows.net/images/0046577_0.png,Pokka Honey Lemon Juice 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.90,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49925,"Pokka<br/>
Lemon Tea<br/>
<span style=""color: grey"">300 ml</span>",3 for $1.60,https://a4ucontent.blob.core.windows.net/images/0046346_0.png,Pokka Lemon Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id51321,"Pokka<br/>
Peach Tea<br/>
<span style=""color: grey;"">300 ml</span>",3 for $1.60,https://a4ucontent.blob.core.windows.net/images/0046389_0.png,Pokka Peach Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id55214,"Pokka <br/>
Ice Passion Fruit Tea<br/>
<span style = ""color: gray""> 300 ml </span></style>",3 for $1.60,https://a4ucontent.blob.core.windows.net/images/0046522_0.png,Pokka Ice Passion Fruit Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id53172,"Pokka <br/>
Chrysanthemum White Tea <br/>
<span style= ""color: gray"">300 ml</span></style>",3 for $1.60,https://a4ucontent.blob.core.windows.net/images/0046426_0.png,Pokka Chry White Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49882,"Pokka<br/>
Oolong Tea<br/>
<span style= ""color: gray"">300 ml</span></style>",3 for $1.60,https://a4ucontent.blob.core.windows.net/images/0046325_0.png,Pokka Oolong Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49873,"Sagiko <br/>
Lime Juice<br/>
<span style= ""color: gray"">300 ml</span></style>",6 for $3.50,https://a4ucontent.blob.core.windows.net/images/0046319_0.png,Sagiko Calamansi 320ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.60,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id50541,"Sagiko <br/>
Sour Plum <br/>
<span style= ""color: gray""> 320 ml</span></style>",3 for $1.40,https://a4ucontent.blob.core.windows.net/images/0046361_0.png,Sagiko Sour Plum 320ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.60,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id50595,"Sagiko<br/>
Mango <br/>
<span style= ""color: gray""> 320 ml</span></style>",3 for $1.40,https://a4ucontent.blob.core.windows.net/images/0046362_0.png,Sagiko Mango 320ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.60,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49826,"Sagiko <br/>
Young Coconut <br/>
<span style= ""color: gray"">320ML</span>",24 for $15.00,https://a4ucontent.blob.core.windows.net/images/0044384_0.png,Sagiko Young Coconut 320ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.70,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id49823,"Sagiko <br/>
Soursop <br/>
<span style= ""color: gray""> 320 ml </span>",3 for $1.40,https://a4ucontent.blob.core.windows.net/images/0046316_0.png,Sagiko Soursop 320ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.60,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id54765,"F&N Seasons <br/>
Barley Drink <br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $12.50,https://a4ucontent.blob.core.windows.net/images/0046479_0.png,Seasons Barley 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id54761,"F&N Seasons <br/>
Chrysanthemum Tea <br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $12.50,https://a4ucontent.blob.core.windows.net/images/0046478_0.png,Seasons Chrysanthemum 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id54767,"Seasons<br/>
Ice Lemon Tea<br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $12.50,https://a4ucontent.blob.core.windows.net/images/0046481_0.png,Seasons Ice Lemon Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id54596,"Seasons<br/>
Ice Lemon Green Tea<br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $12.50,https://a4ucontent.blob.core.windows.net/images/0046467_0.png,Seasons Ice Lemon Green Tea 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id54763,"F&N Seasons <br/>
Grass Jelly Drink <br/>
<span style= ""color: gray"">300 ml</span></style>",24 for $12.50,https://a4ucontent.blob.core.windows.net/images/0046484_0.png,Seasons Grass Jelly 300ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$0.65,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id123019,"Top Taste<br/>
Peppermint Honey Drink<br/>
<span style= ""color: gray"">240ML</span>",,https://a4ucontent.blob.core.windows.net/images/0041123_0.png,Top Taste Peppermint Honey Drink 240ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$1.40,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id123020,"Top Taste<br/>
Water Chestnut Drink<br/>
<span style= ""color: gray"">240ML</span>",,https://a4ucontent.blob.core.windows.net/images/0041124_0.png,Top Taste Water Chestnut Drink 240ML,,,https://allforyou.sg/can-drinks?pagenumber=1,$1.40,"[u'Beverages', u'Asian Drinks', u'Can Drinks ']",False
prod-data-id118728,"Jean Fresh <br/>
Frozen Boston Lobster Portion <br/>
<span style= ""color: gray""> 800G </span> ",,https://a4ucontent.blob.core.windows.net/images/0030646_0.png,JF Frozen Boston Lobster Portion 400G,$19.00,,https://allforyou.sg/frozen-seafood?pagenumber=2,$15.80,"[u'Meat, Poultry & Seafood', u'Frozen Seafood']",False
prod-data-id114151,"Jean Fresh<br/>
Frozen Crab Meat<br/>
<span style=""color: grey;"">300 g</span>",,https://a4ucontent.blob.core.windows.net/images/0029587_0.png,JF Frozen Crab Meat 300G,,,https://allforyou.sg/frozen-seafood?pagenumber=2,$10.80,"[u'Meat, Poultry & Seafood', u'Frozen Seafood']",False
prod-data-id118193,"Jean Fresh<br/>
Frozen Bamboo Sea Cucumber<br/>
<span style=""color: grey;"">500G</span>",,https://a4ucontent.blob.core.windows.net/images/0040209_0.png,JF Frozen Bamboo Sea Cucumber 500G,,,https://allforyou.sg/frozen-seafood?pagenumber=2,$12.00,"[u'Meat, Poultry & Seafood', u'Frozen Seafood']",False
prod-data-id37464,"Product of Vietnam <br/>
Untrimmed Dolly Fillet<br/>
Average 170-220G per Dolly Slice<br/>
<span style=""color: grey;"">6KG</span>
",,https://a4ucontent.blob.core.windows.net/images/0050908_0.png,Untrimmed Fillet 170-220G 6KG,$18.80,,https://allforyou.sg/frozen-seafood?pagenumber=2,$16.50,"[u'Meat, Poultry & Seafood', u'Frozen Seafood']",False
prod-data-id37463,"Product of Vietnam <br/> 
Well Trimmed Pangasius Fillet<br/>
<span style=""color: grey;"">6KG</span>",,https://a4ucontent.blob.core.windows.net/images/0051795_0.png,Well Trimmed Pangasius Fillet 6KG,$26.80,,https://allforyou.sg/frozen-seafood?pagenumber=2,$22.00,"[u'Meat, Poultry & Seafood', u'Frozen Seafood']",False
prod-data-id54982,"Nestlé Milo<br/>
Ready-to-Drink UHT<br/>
<span style=""color: grey;"">6 x 200 ml</span>",4 for $14.20,https://a4ucontent.blob.core.windows.net/images/0029528_0.png,Nestle Milo RTD 5+1X200ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$3.55,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id50066,"Yeo's <br/>
Chrysanthemum Tea <br/>
<span style= ""color: gray""> 1L </span>",3 for $2.95,https://a4ucontent.blob.core.windows.net/images/0051368_0.png,YEO'S Chrysanthemum Tea 1L,$1.50,,https://allforyou.sg/packet-drinks?pagenumber=1,$1.00,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id51195,"Drinho <br/>
Chrysanthemum Tea <br/>
<span style= ""color: gray""> 1L </span>",2 for $1.95,https://a4ucontent.blob.core.windows.net/images/0051370_0.png,Drinho Chrysanthemum Tea 1L,,,https://allforyou.sg/packet-drinks?pagenumber=1,$1.35,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id118016,"Yeo's <br/>
Winter Melon Tea <br/>
<span style= ""color: gray""> 1L </span>",3 for $2.95,https://a4ucontent.blob.core.windows.net/images/0051369_0.png,YEO'S Winter Melon Tea 1L,$1.50,,https://allforyou.sg/packet-drinks?pagenumber=1,$1.00,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id1249,"Nestlé<br/>
Milo Packet <br/>
<span style = ""color: gray""> 1L </span></style>",,https://a4ucontent.blob.core.windows.net/images/0014200_0.png,Nestle Milo RTD Pkt 1L,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id1322,"Nestlé Milo<br/>
Ready-to-Drink<br/>
<span style= ""color: gray"">4X125ML</span>",,https://a4ucontent.blob.core.windows.net/images/0050813_0.png,Nestle Milo RTD 4X125ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.50,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id118018,"Yeo's <br/>
Green Tea<br/>
<span style=""color:gray""> 1 L </span>",3 for $2.95,https://a4ucontent.blob.core.windows.net/images/0051363_0.png,YEO'S Green Tea 1L,$1.50,,https://allforyou.sg/packet-drinks?pagenumber=1,$1.00,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id118020,"Yeo's <br/>
Ice Tea Lemon<br/>
<span style=""color:gray""> 1L </span>",3 for $2.95,https://a4ucontent.blob.core.windows.net/images/0051365_0.png,YEO'S Ice Tea Lemon 1L,$1.50,,https://allforyou.sg/packet-drinks?pagenumber=1,$1.00,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id118022,"Yeo's <br/>
Lychee Drink <br/>
<span style= ""color: gray""> 1L </span>",3 for $2.95,https://a4ucontent.blob.core.windows.net/images/0051366_0.png,YEO'S Lychee 1L,$1.50,,https://allforyou.sg/packet-drinks?pagenumber=1,$1.00,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id54603,"Justea <br/>
White Grape Green Tea<br/>
<span style= ""color: gray"">6X250ML</span>",4 for $9.00,https://a4ucontent.blob.core.windows.net/images/0048645_0.png,Justea White Grape Green Tea 6X250ML,$2.45,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id51014,"Yeo's Justea <br/>
Peach Green Tea <br/>
<span style= ""color: gray"">6X250ML</span>",4 for $9.00,https://a4ucontent.blob.core.windows.net/images/0048593_0.png,Justea G/Tea&Peach 6X250ML,$2.45,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id50502,"Marigold <br/>
Chrysanthemum Tea <br/>
<span style= ""color: gray"">6X250ML</span>",2 for $3.85,https://a4ucontent.blob.core.windows.net/images/0048584_0.png,Marigold Chrysanthemum 6X250ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id53589,"Marigold <br/>
Chrysanthemum Tea- Less Sugar <br/>
<small><span style= ""color: gray""> 6x250ml </span></small>",2 for $3.85,https://a4ucontent.blob.core.windows.net/images/0048633_0.png,Marigold Chrysanthemum L/S 6X250ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.50,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id50506,"Marigold <br/>
Longan Red Date Drink <br/>
<span style= ""color: gray"">6X250ML</span>",2 for $3.85,https://a4ucontent.blob.core.windows.net/images/0051362_0.png,Marigold Longan Red Date 6X250ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id50507,"Marigold <br/>
Lychee Drink <br/>
<span style= ""color: gray"">6X250ML</span>",2 for $3.85,https://a4ucontent.blob.core.windows.net/images/0048750_0.png,Marigold Lychee 6X250ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id50508,"Marigold <br/>
Winter Melon Drink <br/>
<span style= ""color: gray"">6X250ML</span>",2 for $3.85,https://a4ucontent.blob.core.windows.net/images/0048861_0.png,Marigold Winter Melon 6X250ML,,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.30,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id1238,"Pokka<br/>
Green Tea<br/>
<span style= ""color: gray"">6X250ML</span>",4 for $9.40,https://a4ucontent.blob.core.windows.net/images/0048561_0.png,Pokka Green Tea 6X250ML,$2.60,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.45,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id55261,"Pokka<br/>
Honey Green Tea<br/>
<span style= ""color: gray"">6X250ML</span>",4 for $9.40,https://a4ucontent.blob.core.windows.net/images/0048656_0.png,Pokka Honey Green Tea 6X250ML,$2.60,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.45,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id53173,"Pokka<br/>
Chrysanthemum White Tea<br/>
<span style= ""color: gray"">6x250ML</span>",4 for $9.40,https://a4ucontent.blob.core.windows.net/images/0048624_0.png,Pokka Chry White Tea 6X250ML,$2.60,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.45,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id53495,"Pokka<br/>
Peac Tea<br/>
<span style= ""color: gray"">6X250ML</span>",4 for $9.40,https://a4ucontent.blob.core.windows.net/images/0048629_0.png,Pokka Peach Tea 6X250ML,$2.60,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.45,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
prod-data-id53496,"Pokka<br/>
Lemon Tea<br/>
<span style= ""color: gray"">6X250ML</span>",4 for $9.40,https://a4ucontent.blob.core.windows.net/images/0048630_0.png,Pokka Lemon Tea 6X250ML,$2.60,,https://allforyou.sg/packet-drinks?pagenumber=1,$2.45,"[u'Beverages', u'Asian Drinks', u'Packet Drinks ']",False
